index_from,spotifyId_from,trackName_from,artistName_from,releaseDate_from,geniusId_from,geniusTrackName_from,geniusArtistName_from,geniusReleaseDate_from,trackLanguage_from,from_genius_id,to_genius_id,type,index_to,spotifyId_to,trackName_to,artistName_to,releaseDate_to,geniusId_to,geniusTrackName_to,geniusArtistName_to,geniusReleaseDate_to,trackLanguage_to
101.0,spotify:track:3LkXOTWDwskwciQoARFDzu,Guilty Conscience 2,Eminem,2024-07-12,10630198,Guilty Conscience 2,Eminem,2024-07-12,en,10630198,1239,samples,,,,,,1239,When I’m Gone,Eminem,2005-12-06,
101.0,spotify:track:3LkXOTWDwskwciQoARFDzu,Guilty Conscience 2,Eminem,2024-07-12,10630198,Guilty Conscience 2,Eminem,2024-07-12,en,10630198,1370,interpolates,,,,,,1370,Guilty Conscience,Eminem (Ft. Dr. Dre),1999-02-23,
101.0,spotify:track:3LkXOTWDwskwciQoARFDzu,Guilty Conscience 2,Eminem,2024-07-12,10630198,Guilty Conscience 2,Eminem,2024-07-12,en,10630198,10630186,interpolates,,,,,,10630186,Brand New Dance,Eminem,2024-07-12,en
124.0,spotify:track:6uMGHQvhZq8YyT4kdnG1L3,Temporary,Eminem,2024-07-12,10630192,Temporary,Eminem & Skylar Grey,2024-07-12,en,10630192,867,samples,,,,,,867,Still Don’t Give a Fuck,Eminem,1999-02-23,
124.0,spotify:track:6uMGHQvhZq8YyT4kdnG1L3,Temporary,Eminem,2024-07-12,10630192,Temporary,Eminem & Skylar Grey,2024-07-12,en,10630192,814,samples,,,,,,814,My Dad’s Gone Crazy,Eminem (Ft. Hailie Jade),2002-05-26,
135.0,spotify:track:0bBnrokPXtfwXQarqCu1Gz,Road Rage,Eminem,2024-07-12,10630176,Road Rage,"Eminem, Dem Jointz & Sly Pyper",2024-07-12,en,10630176,1100,interpolates,,,,,,1100,Ha,Juvenile,1998-11-03,
34.0,spotify:track:3sVyYDKJ5vhzn6ryEcaGHt,Petit Fou Fou (feat. ANNA),Rhove,2024-03-29,9836885,Petit Fou Fou,Rhove,2023-12-15,it,9836885,500342,interpolates,,,,,,500342,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo (Ft. Kid Ink)",2014-07-01,
165.0,spotify:track:0eSnDUbygyFBniQv2EJdx2,"DAL CONFINE (feat. Rhove, Nerissima Serpe)",Sadturs,2024-07-12,10624493,DAL CONFINE,SadTurs & KIID,2024-07-12,it,10624493,10986701,samples,,,,,,10986701,"Concerto Grosso in B minor, Op. 6, No. 12, HWV 330, Allegro",George Frideric Handel,1968-01-01,
176.0,spotify:track:0cyN7uQYxTlqwgyh6rm1IH,Guess Who’s Back - skit,Eminem,2024-07-12,10630189,Guess Who’s Back (skit),Eminem,2024-07-12,en,10630189,10590343,samples,,,,,,10590343,Tobey,"Eminem, Big Sean & BabyTron",2024-07-02,en
176.0,spotify:track:0cyN7uQYxTlqwgyh6rm1IH,Guess Who’s Back - skit,Eminem,2024-07-12,10630189,Guess Who’s Back (skit),Eminem,2024-07-12,en,10630189,10465609,interpolates,,,,,,10465609,Houdini,Eminem,2024-05-31,en
181.0,spotify:track:5h68SoVFGleijCtjEja3xG,365,Charli xcx,2024-06-07,10002293,365,Charli xcx,2024-06-07,en,10002293,10235578,samples,,,,,,10235578,360,Charli xcx,2024-05-10,en
181.0,spotify:track:5h68SoVFGleijCtjEja3xG,365,Charli xcx,2024-06-07,10002293,365,Charli xcx,2024-06-07,en,10002293,5432126,samples,,,,,,5432126,​forever,Charli xcx,2020-04-09,
181.0,spotify:track:5h68SoVFGleijCtjEja3xG,365,Charli xcx,2024-06-07,10002293,365,Charli xcx,2024-06-07,en,10002293,5292765,samples,,,,,,5292765,Frequency,Altern 8,1992-07-13,
148.0,spotify:track:0x9KqMgyO6SzBf4fLH9gsX,Otra,Soolking,2024-05-02,10348781,Otra,Soolking,2024-05-03,fr,10348781,387695,samples,,,,,,387695,Dile,Don Omar,2003-06-17,es
175.0,spotify:track:1C4PROiF5jENfbksRBTTqD,HÉHÉ HÉ,Gambi,2024-07-05,10613149,HÉHÉ HÉ,Gambi,2024-07-05,fr,10613149,421322,samples,,,,,,421322,Around the World (La La La La La),A Touch of Class,2000-05-09,
90.0,spotify:track:27WOpabzcdfNMCbF00y42W,Einmal zurück in die Zeit,Tream,2024-07-12,10637737,Einmal zurück in die Zeit,Tream & ​treamiboii,2024-07-12,de,10637737,236565,interpolates,,,,,,236565,Westerland,Die Ärzte,1988-04-08,
100.0,spotify:track:5wdcKoYgwVApdWppuAcu5z,GT3,Pajel,2024-07-11,10386048,GT3,Pajel,2024-07-12,de,10386048,88942,samples,,,,,,88942,You Know Who I Am,Leonard Cohen,1969-04-07,
113.0,spotify:track:7jcPPlNh3SigakZU69jJ5p,Baba aller Babas,Amo,2024-07-10,10632090,Baba aller Babas,Amo,2024-07-10,de,10632090,353275,samples,,,,,,353275,Baba aller Babas,XATAR (Ft. Azad),2008-11-28,
113.0,spotify:track:7jcPPlNh3SigakZU69jJ5p,Baba aller Babas,Amo,2024-07-10,10632090,Baba aller Babas,Amo,2024-07-10,de,10632090,97581,interpolates,,,,,,97581,Chabos wissen wer der Babo ist,Haftbefehl (Ft. Farid Bang),2012-10-21,
119.0,spotify:track:6Y4HrFYR1dpNuF5t6UwA3K,Blessed,Kollegah,2024-07-12,10637599,Blessed,Kollegah & Favorite,2024-07-12,en,10637599,71486,interpolates,,,,,,71486,Rauch,Kollegah & Slick One,2006-06-09,
119.0,spotify:track:6Y4HrFYR1dpNuF5t6UwA3K,Blessed,Kollegah,2024-07-12,10637599,Blessed,Kollegah & Favorite,2024-07-12,en,10637599,61197,interpolates,,,,,,61197,Schläge für Hip Hop,Favorite & Hollywood Hank,2008-12-06,
89.0,spotify:track:1PGXHcJVqYWVMVkMLIDGZV,Baby Demon,Anuel AA,2024-07-11,10628664,Baby Demon,Anuel AA & YOVNGCHIMI,2024-07-11,en,10628664,191610,interpolates,,,,,,191610,Bandoleros,Don Omar (Ft. Tego Calderón),2005-05-10,
89.0,spotify:track:1PGXHcJVqYWVMVkMLIDGZV,Baby Demon,Anuel AA,2024-07-11,10628664,Baby Demon,Anuel AA & YOVNGCHIMI,2024-07-11,en,10628664,10422867,interpolates,,,,,,10422867,Baby Demon (Demo),Anuel AA,,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,1981,samples,,,,,,1981,Hell of a Life,Kanye West,2010-11-22,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,9900455,interpolates,,,,,,9900455,BACKR00MS,Playboi Carti (Ft. Travis Scott),2024-01-01,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,9743497,interpolates,,,,,,9743497,VULTURES,"¥$, Kanye West & Ty Dolla $ign (Ft. Bump J & Lil Durk)",2023-11-22,en
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,9840705,interpolates,,,,,,9840705,Carnival (Version 1),"¥$, Kanye West & Ty Dolla $ign (Ft. Rich The Kid)",,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,9819807,interpolates,,,,,,9819807,EVERYBODY,"¥$, Kanye West & Ty Dolla $ign (Ft. Charlie Wilson)",,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,4007193,interpolates,,,,,,4007193,Swag Disease,Lil Uzi Vert & Playboi Carti,,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,2332450,interpolates,,,,,,2332450,Don’t Mind,Kent Jones,2016-04-18,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,5212,interpolates,,,,,,5212,Racks,YC (Yung Chris) (Ft. Future),2010-10-19,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,3203682,interpolates,,,,,,3203682,Mo Bamba,Sheck Wes,2018-06-16,
148.0,spotify:track:4OssqCixV2Xsxd43wMIQyS,CARNIVAL,¥$,2024-02-09,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid",2024-02-10,en,10035948,6379381,interpolates,,,,,,6379381,DJ Khaled’s Son,Kanye West,2018-01-01,
15.0,spotify:track:46cW6zufU9Woo11TLs2i6X,Angel Of My Dreams,JADE,2024-07-19,10252588,Angel Of My Dreams,JADE,2024-07-19,en,10252588,1156486,samples,,,,,,1156486,Puppet on a String,Sandie Shaw,1967-01-01,
120.0,spotify:track:0DwClY2t9YAWHBROMIgrXb,Ho Hey,The Lumineers,2012-04-03,92021,Ho Hey,​The Lumineers,2012-04-03,en,92021,388728,interpolates,,,,,,388728,Mrs. Vandebilt,Wings,1973-12-05,
0.0,spotify:track:0Rgdhptwk0A3Clbu5RpYI1,Starboy,Luciano,2024-07-18,10658164,Starboy,Luciano & Jazeek,2024-07-19,de,10658164,49817,interpolates,,,,,,49817,This Is How We Do It,Montell Jordan,1995-02-06,
19.0,spotify:track:1ctq4FdMatfR9ZNCY8WKbM,DENK ZU VIEL NACH,Ufo361,2024-07-19,9384546,DENK ZU VIEL NACH,Ufo361,2024-07-19,de,9384546,415215,interpolates,,,,,,415215,Listen to Your Heart,Roxette,1988-08-01,
169.0,spotify:track:0yp3TvJNlG50Q4tAHWNCRm,Enjoy the Silence,Depeche Mode,2022-04-01,100856,Enjoy the Silence,Depeche Mode,1990-02-05,en,100856,7092191,samples,,,,,,7092191,Stone,Recoil,1988-01-25,
48.0,spotify:track:6S8uVRVYlNsXLQ57FCWpt8,la raíz d€l mal,Cruz Cafuné,2024-07-19,10660704,la raíz d€l mal,Cruz Cafuné,2024-07-19,es,10660704,9638141,samples,,,,,,9638141,Heladito,Kali Uchis,2024-01-12,
72.0,spotify:track:6YGjrujqK1xUsvk0z89nr2,do it 4 th€ gram,Cruz Cafuné,2024-07-19,10660832,do it 4 th€ gram,Cruz Cafuné,2024-07-19,es,10660832,1150199,samples,,,,,,1150199,Lose Control,Silk,1992-11-17,
76.0,spotify:track:4LTskvAmlxrxHaezDLTAFf,rang€ rov€r,Cruz Cafuné,2024-07-19,10663669,ra​​ng€ rov€r,Cruz Cafuné,2024-07-19,es,10663669,35293,samples,,,,,,35293,Dilemma,Nelly (Ft. Kelly Rowland),2002-06-25,
76.0,spotify:track:4LTskvAmlxrxHaezDLTAFf,rang€ rov€r,Cruz Cafuné,2024-07-19,10663669,ra​​ng€ rov€r,Cruz Cafuné,2024-07-19,es,10663669,91321,interpolates,,,,,,91321,Romping Shop,Vybz Kartel (Ft. Spice),2008-11-24,
83.0,spotify:track:3ltwe8PHuuZ5eSveRytkXZ,m€ntiras,Cruz Cafuné,2024-07-19,10660790,m€ntiras,Cruz Cafuné,2024-07-19,es,10660790,5900426,samples,,,,,,5900426,Tu Vas A Tener Que Explicarme,La Ross Maria,2020-08-20,
83.0,spotify:track:0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,2024-07-09,10631516,Big Dawgs,Hanumankind & Kalmi,2024-07-09,en,10631516,1824,interpolates,,,,,,1824,Int’l Players Anthem (I Choose You),UGK (Ft. OutKast),2007-06-06,
83.0,spotify:track:0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,2024-07-09,10631516,Big Dawgs,Hanumankind & Kalmi,2024-07-09,en,10631516,3316592,interpolates,,,,,,3316592,Feed the Streets,"Juicy J & Juicy J (Ft. A$AP Rocky, A$AP Rocky, Project Pat & Project Pat)",2017-12-08,
83.0,spotify:track:0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,2024-07-09,10631516,Big Dawgs,Hanumankind & Kalmi,2024-07-09,en,10631516,3316592,interpolates,,,,,,3316592,Feed the Streets,Juicy J (Ft. A$AP Rocky & Project Pat),2017-12-08,
83.0,spotify:track:0OA00aPt3BV10qeMIs3meW,Big Dawgs,Hanumankind,2024-07-09,10631516,Big Dawgs,Hanumankind & Kalmi,2024-07-09,en,10631516,10612720,interpolates,,,,,,10612720,squabble up,Kendrick Lamar,2024-11-22,en
181.0,spotify:track:3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,4497172,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,en,4497172,5129836,interpolates,,,,,,5129836,HIGHEST IN THE ROOM (Demo),Travis Scott (Ft. Lil Baby),,
181.0,spotify:track:3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,4497172,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,en,4497172,90770,interpolates,,,,,,90770,Welcome to the Machine,Pink Floyd,1975-09-12,
79.0,spotify:track:3E61stx2pmkzFaPEw2LYNs,sPicCi e TagLi,yungest Moonstar,2024-07-26,10689957,​sPicCi e TagLi,​​yungest Moonstar,2024-07-26,it,10689957,6590809,interpolates,,,,,,6590809,DO BETTER Remix,​thasup,2021-02-01,
89.0,spotify:track:5aFNTTbCYxZa530NquuNBC,Sostituite (outro),yungest Moonstar,2024-07-26,10689965,Sostituite (outro),​​yungest Moonstar,2024-07-26,it,10689965,9122979,samples,,,,,,9122979,The Great Solitude,大野雄二 (Yuji Ohno),1979-01-01,
96.0,spotify:track:4SKpweHR5pHDRnwmnehA70,MED MIG,Sticky,2024-07-26,10677753,MED MIG,Sticky & VC Barre,2024-07-26,sv,10677753,554931,samples,,,,,,554931,Are You With Me,Lost Frequencies,2014-10-27,
96.0,spotify:track:4SKpweHR5pHDRnwmnehA70,MED MIG,Sticky,2024-07-26,10677753,MED MIG,Sticky & VC Barre,2024-07-26,sv,10677753,554931,interpolates,,,,,,554931,Are You With Me,Lost Frequencies,2014-10-27,
122.0,spotify:track:2eu219w7ZOFnr1H0DL6WtZ,ANTISOCIAL,Sticky,2024-07-26,10677748,ANTISOCIAL,Sticky & VC Barre,2024-07-26,en,10677748,5260392,interpolates,,,,,,5260392,I MADE IT,Dree Low,2020-03-10,
122.0,spotify:track:2eu219w7ZOFnr1H0DL6WtZ,ANTISOCIAL,Sticky,2024-07-26,10677748,ANTISOCIAL,Sticky & VC Barre,2024-07-26,en,10677748,9601024,interpolates,,,,,,9601024,BETONGEN,VC Barre (Ft. 23),2024-01-12,sv
68.0,spotify:track:3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),mgk,2024-07-26,10386004,Lonely Road,mgk & Jelly Roll,2024-07-26,en,10386004,138406,interpolates,,,,,,138406,"Take Me Home, Country Roads",John Denver,1971-04-06,
68.0,spotify:track:3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),mgk,2024-07-26,10386004,Lonely Road,mgk & Jelly Roll,2024-07-26,en,10386004,11074776,interpolates,,,,,,11074776,Lonely Road Demo Version 17,mgk,2024-10-18,
194.0,spotify:track:33oyHkoS7H92RWsecOKn6u,Set My Heart On Fire (I'm Alive x And The Beat Goes On),Majestic,2024-05-03,10351051,Set My Heart On Fire (I’m Alive x And The Beat Goes On),"Majestic, The Jammin Kid & Céline Dion",2024-05-03,en,10351051,197756,samples,,,,,,197756,And the Beat Goes On,The Whispers,1979-10-24,
194.0,spotify:track:33oyHkoS7H92RWsecOKn6u,Set My Heart On Fire (I'm Alive x And The Beat Goes On),Majestic,2024-05-03,10351051,Set My Heart On Fire (I’m Alive x And The Beat Goes On),"Majestic, The Jammin Kid & Céline Dion",2024-05-03,en,10351051,315253,samples,,,,,,315253,I’m Alive,Céline Dion,2002-08-12,
25.0,spotify:track:3u4YjYq448qqRkUfJsbrnM,Dougie,K2S,2024-06-14,10597359,Dougie,K2S,2024-06-14,fr,10597359,1222,interpolates,,,,,,1222,Teach Me How to Dougie,Cali Swag District,2010-04-13,
133.0,spotify:track:7E8RJY17lUK5W7J1TDFd6z,SD Night,VEN1,2024-07-19,10626464,SD Night,VEN1,2024-07-19,fr,10626464,54620,interpolates,,,,,,54620,Pour ceux,Mafia K'1 Fry,2002-01-01,
0.0,spotify:track:64f3yNXsi2Vk76odcHCOnw,bauch beine po,Shirin David,2025-02-13,10616947,bauch beine po,Shirin David,2024-07-26,de,10616947,51779,samples,,,,,,51779,Show Me Love,Robin S.,1990-10-13,
50.0,spotify:track:73PxkgkW9FyNkJNEKgZfsa,GANGSTA PARTY (feat. Gzuz),HoodBlaq,2024-07-26,10641872,GANGSTA PARTY,HoodBlaq & Gzuz,2024-07-26,de,10641872,4771,samples,,,,,,4771,Poppin’ Them Thangs,G-Unit,2003-11-04,
113.0,spotify:track:2PwfCKViUrmuytOkH7HmCF,Paris-Dakar (feat. Haftbefehl & Amo),Celo & Abdi,2024-07-25,10674610,Paris-Dakar,"Celo & Abdi, Amo & Haftbefehl",2024-07-25,de,10674610,4360300,interpolates,,,,,,4360300,1999 Pt. 6 (Gabriel vs. Luzifer),Haftbefehl,2020-05-01,
150.0,spotify:track:2dK8SenYqhYu35cS8fGU7U,GOAT,Kollegah,2024-07-26,10638181,GOAT,Kollegah,2024-07-26,de,10638181,71486,interpolates,,,,,,71486,Rauch,Kollegah & Slick One,2006-06-09,
75.0,spotify:track:4kCGXKoHyfvpSF535X4Z4p,SERIO CON ESE Q,Omar Courtz,2024-09-20,10628663,SERIO CON ESE Q,Omar Courtz & Anuel AA,2024-07-25,es,10628663,5199386,interpolates,,,,,,5199386,Como Se Siente,JHAYCO,2020-01-24,
4.0,spotify:track:3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,Charli xcx,2024-08-01,10713096,Guess featuring billie eilish,Charli xcx & Billie Eilish,2024-08-01,en,10713096,2253267,samples,,,,,,2253267,When I Rule the World,LIZ,2015-07-17,
4.0,spotify:track:3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,Charli xcx,2024-08-01,10713096,Guess featuring billie eilish,Charli xcx & Billie Eilish,2024-08-01,en,10713096,133534,samples,,,,,,133534,Technologic,Daft Punk,2005-03-14,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,213387,samples,,,,,,213387,Machine Gun,Portishead,2008-03-24,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,9086958,interpolates,,,,,,9086958,Obama (Original),Future,,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,10149575,interpolates,,,,,,10149575,FIELD TRIP (Demo),"¥$, Kanye West & Ty Dolla $ign (Ft. Don Toliver, Lil Durk & Playboi Carti)",,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,10163046,interpolates,,,,,,10163046,FIELD TRIP (Demo),Don Toliver (Ft. Kanye West),,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,10725377,interpolates,,,,,,10725377,FIELD TRIP (Original),"¥$, Kanye West & Ty Dolla $ign (Ft. Don Toliver, Lil Durk & Playboi Carti)",,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,10737471,interpolates,,,,,,10737471,DISCONNECTED,Don Toliver,,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,11041044,interpolates,,,,,,11041044,FIELD TRIP (Version 12),"¥$, Kanye West & Ty Dolla $ign (Ft. Don Toliver, Lil Durk & Playboi Carti)",,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,11021544,interpolates,,,,,,11021544,FIELD TRIP,Playboi Carti (Ft. Don Toliver),,
45.0,spotify:track:106vWgOc5xlj05wewZ2V4u,FIELD TRIP,¥$,2024-08-03,10047574,FIELD TRIP,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10047574,11020654,interpolates,,,,,,11020654,All Yours,Lil Uzi Vert,,
179.0,spotify:track:7Lfwb4IjZiNYGuqtP65kIc,FRIED,¥$,2024-08-03,10145897,FRIED,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10145897,10479508,interpolates,,,,,,10479508,PISTOL PACKIN (REMIX),"¥$, Kanye West & Ty Dolla $ign (Ft. Benny the Butcher, Future & MoneySign Suede)",2024-01-01,
179.0,spotify:track:7Lfwb4IjZiNYGuqtP65kIc,FRIED,¥$,2024-08-03,10145897,FRIED,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10145897,10035948,interpolates,,,,,,10035948,CARNIVAL,"¥$, Kanye West & Ty Dolla $ign & Rich The Kid (Ft. Playboi Carti)",2024-02-10,en
179.0,spotify:track:7Lfwb4IjZiNYGuqtP65kIc,FRIED,¥$,2024-08-03,10145897,FRIED,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10145897,10738017,interpolates,,,,,,10738017,BLEED IT (FRIED SKIT),"¥$, Kanye West & Ty Dolla $ign (Ft. The Inter Milan Ultras)",,
179.0,spotify:track:7Lfwb4IjZiNYGuqtP65kIc,FRIED,¥$,2024-08-03,10145897,FRIED,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,10145897,11066525,interpolates,,,,,,11066525,Bleed It,Rich The Kid (Ft. Kanye West),,
180.0,spotify:track:1AIbZL0CDlzTJ1Bv4kBP4G,SLIDE,¥$,2024-08-03,9573639,SLIDE,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,9573639,1980625,samples,,,,,,1980625,Hot Music,Soho,1990-01-01,
180.0,spotify:track:1AIbZL0CDlzTJ1Bv4kBP4G,SLIDE,¥$,2024-08-03,9573639,SLIDE,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,9573639,355894,samples,,,,,,355894,Touch,Omarion,2005-02-22,
180.0,spotify:track:1AIbZL0CDlzTJ1Bv4kBP4G,SLIDE,¥$,2024-08-03,9573639,SLIDE,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,9573639,11454891,interpolates,,,,,,11454891,Slide In,Ty Dolla $ign,,
194.0,spotify:track:5v1yAVGillOAN3yqJ6pmPL,PROMOTION,¥$,2024-08-03,9819793,PROMOTION,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,9819793,1043,interpolates,,,,,,1043,Good Life,Kanye West (Ft. T-Pain),2007-10-02,
194.0,spotify:track:5v1yAVGillOAN3yqJ6pmPL,PROMOTION,¥$,2024-08-03,9819793,PROMOTION,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,9819793,9810266,interpolates,,,,,,9810266,PAID,"¥$, Kanye West & Ty Dolla $ign",2024-02-10,
194.0,spotify:track:5v1yAVGillOAN3yqJ6pmPL,PROMOTION,¥$,2024-08-03,9819793,PROMOTION,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,9819793,10736975,interpolates,,,,,,10736975,PROMOTION (Demo),Future,,
194.0,spotify:track:5v1yAVGillOAN3yqJ6pmPL,PROMOTION,¥$,2024-08-03,9819793,PROMOTION,"¥$, Kanye West & Ty Dolla $ign",2024-08-03,en,9819793,10736970,interpolates,,,,,,10736970,Gorgeous,Future (Ft. Ty Dolla $ign),,
76.0,spotify:track:7xCERkcrLa4ICfYztdIFJ5,O primm post,Cosang,2024-08-02,10711389,O primm post,Co’Sang,2024-08-02,it,10711389,10712962,samples,,,,,,10712962,In Jerusalem,Ernest Gold (Ft. The Sinfonia of London),1960-01-01,
124.0,spotify:track:3YuOIXG0guZ6Xcx2RK78tX,Casanova,Soolking,2024-08-01,9298354,Casanova,Soolking,2023-07-06,fr,9298354,788942,samples,,,,,,788942,1er Gaou,Magic System,2002-01-01,
124.0,spotify:track:3YuOIXG0guZ6Xcx2RK78tX,Casanova,Soolking,2024-08-01,9298354,Casanova,Soolking,2023-07-06,fr,9298354,778103,interpolates,,,,,,778103,Bouger Bouger,Magic System,,
155.0,spotify:track:4l4gr5KjRl1msqINS47y20,6AM Thoughts (with Cash Cobain & Bay Swag),NAV,2024-08-02,10338139,6AM Thoughts,NAV,2024-08-02,en,10338139,10345644,samples,,,,,,10345644,Picture Perfect,JETTI (JAM),2024-01-15,
155.0,spotify:track:4l4gr5KjRl1msqINS47y20,6AM Thoughts (with Cash Cobain & Bay Swag),NAV,2024-08-02,10338139,6AM Thoughts,NAV,2024-08-02,en,10338139,10345604,interpolates,,,,,,10345604,6AM Thoughts (Original),Bay Swag (Ft. Cash Cobain),,
164.0,spotify:track:57L5EYzCfHS7Jd58rV33lW,HIGHJACK,A$AP Rocky,2024-08-02,10694724,HIGHJACK,A$AP Rocky,2024-08-02,en,10694724,10125497,interpolates,,,,,,10125497,Like That,"Future, Metro Boomin & Kendrick Lamar",2024-03-22,en
164.0,spotify:track:57L5EYzCfHS7Jd58rV33lW,HIGHJACK,A$AP Rocky,2024-08-02,10694724,HIGHJACK,A$AP Rocky,2024-08-02,en,10694724,73573,interpolates,,,,,,73573,I Don’t Like,Chief Keef (Ft. Lil Reese),2012-03-06,
193.0,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,2055,Sleepy Hallow,2021-06-02,5872304,2055,Sleepy Hallow,2021-04-14,en,5872304,5405887,interpolates,,,,,,5405887,Deep End Freestyle,Sleepy Hallow & Fousheé,2020-04-03,
39.0,spotify:track:4eIH7ej36uwIiOfzj3FoBP,Anthrazit Forever,RAF Camora,2024-07-30,10516546,Anthrazit Forever,RAF Camora,2024-07-30,de,10516546,3139189,interpolates,,,,,,3139189,Anthrazit,RAF Camora,2017-08-25,
73.0,spotify:track:2OnRAIXiSAiw3ACAvPRi8d,HELIKOPTER,AK AUSSERKONTROLLE,2024-08-01,10683045,HELIKOPTER,AK AUSSERKONTROLLE,2024-08-02,de,10683045,906567,interpolates,,,,,,906567,Pump Up the Jam,Technotronic,1989-01-01,
