spotifyId,trackName,artistName,releaseDate,geniusId,geniusTrackName,geniusArtistName,geniusReleaseDate,trackLanguage
spotify:track:23PJqdjssVlOJlKvhQe5o9,Säg Mig Var Du Står,Carola,2020-08-28,945414,Säg mig var du står,Carola,1983-01-01,sv
spotify:track:63vK4u4uKwRD9KVJ5nHc46,Tommy tycker om mig,Carola,1984-04-12,1098157,Tommy tycker om mig,Carola,1984-04-12,sv
spotify:track:41AZHuVBj101ucLqLykb0a,För kärlekens skull,Ted Gärdestad,,1043468,För kärlekens skull,Ted Gärdestad,1993-01-01,sv
spotify:track:2PD70CPXPOsnTxJdoaaN95,En midsommarnattsdröm,Håkan Hellström,2005-02-09,733700,En midsommarnattsdröm,Håkan Hellström,2005-01-19,sv
spotify:track:4XoOCFKvikhwp0UcpBwJsO,Sommaren i City,Angel,1992-01-01,850782,Sommaren i City,Angel (SWE),1991-01-01,sv
spotify:track:0qOaBijMN2tDbSDogOmhYC,Gå & fiska!,Gyllene Tider,2000-01-01,1028029,Gå & fiska!,Gyllene Tider,1996-06-07,sv
spotify:track:3dyHvTXrfU6wZbuxl6h3H3,Här kommer alla känslorna (på en och samma gång),Per Gessle,2003-06-16,2127982,Här kommer alla känslorna (På en och samma gång),Per Gessle,,sv
spotify:track:1p0RjMued7Tmm0o7CjzoHY,Våran sång (Sveriges Officiella VM-låt 2023),Miss Li,2023-06-09,9206468,Våran Sång,Miss Li,2023-06-09,sv
spotify:track:6EnNjWkk1YX3fsTXtwO773,Guld och gröna skogar,Hasse Andersson,2015-03-06,2178110,Guld och gröna skogar,Hasse Andersson,2015-02-28,sv
spotify:track:6xYeTISkTw4S9K9hJgr1KJ,En kväll i juni,Lasse Berghagen,1989-01-01,1952810,En kväll i juni,Lasse Berghagen,1970-01-01,sv
spotify:track:6I1kZgg3bGrPKxhZOltbRW,Alla vill till himmelen men ingen vill dö,Timbuktu,2005-06-03,472686,Alla vill till himmelen men ingen vill dö,Timbuktu,2004-01-01,sv
spotify:track:5cYv8yB2SKvUnJAojSEhda,Bottega,Benny Jamz,2024-06-20,10551151,Bottega,Benny Jamz & Gilli,2024-06-21,da
spotify:track:57H76L89wbVqPYqUuEQmRi,Mula,Benny Jamz,2024-06-20,10551154,Mula,Benny Jamz & Gilli,2024-06-21,da
spotify:track:5YQQja967EmqiE5KeqJ4sV,Stjerner På Himlen,The Minds Of 99,2015-10-16,2313732,Stjerner På Himlen,The Minds Of 99,2015-08-14,da
spotify:track:5cHyg8fya5MW9MhxLbQx6i,Stor Som En Sol / Flad Som En Pandekage,The Minds Of 99,2018-02-23,3511476,Stor Som En Sol / Flad Som En Pandekage,The Minds Of 99,2018-02-23,da
spotify:track:3UnhKxApDuz7UWV9d36T3n,Alle Skuffer Over Tid,The Minds Of 99,2018-02-23,3430301,Alle Skuffer Over Tid,The Minds Of 99,2018-01-12,da
spotify:track:3tHFe0HGcuTo6wTHO4faij,Vi Vandt I Dag,Nik & Jay,2012-01-01,2244949,Vi vandt i dag,Nik & Jay (Ft. Landsholdet),2012-06-02,da
spotify:track:7AQQBWgKM06aL368PRYFHy,Det Er Knud Som Er Død,The Minds Of 99,2014-05-12,2340250,Det Er Knud Som Er Død,The Minds Of 99,2014-02-17,no
spotify:track:3c4FP22TUcHRBcxicyGvUI,K Før Ærlighed,The Minds Of 99,2018-02-23,3510572,K Før Ærlighed,The Minds Of 99,2018-02-23,da
spotify:track:5vg7EMt5V4vTlEpLskPgLu,Falder,Rasmus Seebach,,1968616,Falder,Rasmus Seebach,2011-10-17,da
spotify:track:0p030Tlxy9EBpA9Un2uSsh,Danmarks Drenge,Søren Poppe,,2198931,Danmarks Drenge,Søren Poppe (Ft. Sofie Lassen-Kahlke),2002-01-01,da
spotify:track:6MXJQlaY0IcNjVDNYeYj8y,Hjertet Følger Med,The Minds Of 99,2015-10-16,3342889,Hjertet Følger Med,The Minds Of 99,2015-10-14,da
spotify:track:71JW11U2IpJQBRicrFUzMZ,God Pige (feat. TopGunn),Danser Med Piger,2023-03-31,8968024,God Pige,Danser Med Piger (Ft. TopGunn),2023-03-31,da
spotify:track:66PsWt1kmbGog4rw2kNdmh,Midsommersangen,Shu-Bi-Dua,2010-02-01,1951292,Midsommersangen,Shu-bi-dua,1980-01-01,da
spotify:track:7rr0ERtwcVJIllxqqTN03s,Den (u)officielle VM-sang,Gulddreng,2022-10-27,8503924,Den (u)officielle VM-sang,Gulddreng,2022-10-27,da
spotify:track:77qlTzXdjc9izVHXtYh6D3,De smukke unge mennesker - 2011 - Remaster,Kim Larsen,,1314862,De Smukke Unge Mennesker,Kim Larsen & Bellami,1988-01-01,da
spotify:track:7IuV1ncgemMSP0qJYvhxj9,Olivia,Rasmus Seebach,2013-01-01,1944924,Olivia,Rasmus Seebach,2013-09-13,da
spotify:track:585Q57XwzW23RudNfNwjMF,Et Barn Af Min Tid,The Minds Of 99,2014-05-12,1936372,Et Barn Af Min Tid,The Minds Of 99,2014-04-21,da
spotify:track:1t2MQpMDtJT5VL2tAPHrGN,Cowboys Cry Too (with Noah Kahan),Kelsea Ballerini,2024-06-28,10577587,Cowboys Cry Too,Kelsea Ballerini & Noah Kahan,2024-06-28,en
spotify:track:6foY66mWZN0pSRjZ408c00,Whiskey Glasses,Morgan Wallen,2018-04-27,3552608,Whiskey Glasses,Morgan Wallen,2018-04-27,en
spotify:track:3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,Jake Owen,2011-08-26,277320,Barefoot Blue Jean Night,Jake Owen,2011-08-30,en
spotify:track:4obHzpwGrjoTuZh2DItEMZ,7 Summers,Morgan Wallen,2021-01-08,5792117,7 Summers,Morgan Wallen,2020-08-14,en
spotify:track:2YFhqZvhTpyK13gKXMKV7R,"Girl, so confusing featuring lorde",Charli xcx,2024-06-21,10556121,"Girl, so confusing featuring lorde",Charli xcx & Lorde,2024-06-21,en
spotify:track:780BUxpCmW9vOVYZsqdLLE,Wave,Asake,2024-06-20,10554656,Wave,Asake & Central Cee,2024-06-20,en
spotify:track:2byIKlBKUlVFnnKIq5Vc6B,Welou (Better Days),23,2024-05-31,8044982,Welou (Better Days),23,2024-05-31,sv
spotify:track:5Vec90YFZBW5dIiWLRNpsG,Säg mig nu,Lov1,2024-06-28,10588330,Säg mig nu,Lov1 (Ft. Lisa Brechter),2024-06-28,sv
spotify:track:0vNFt9TUiieyROntKMpM5J,Rolex & Rose,GULEED,2024-06-28,10530490,Rolex & Rose,"GULEED, Blizzy & Mukki",2024-06-28,sv
spotify:track:5Z5IFJeC9FAFHS36GI5B8q,Sista beställningen,Samir & Viktor,2024-06-28,10650749,Sista Beställningen,Samir & Viktor (Ft. FRÖKEN SNUSK),2024-06-28,sv
spotify:track:4vhNFJ14tl6AXcPp23uqiG,VAD GÖR DU NU,Rasmus Gozzi,2024-06-21,10635404,VAD GÖR DU NU,Rasmus Gozzi (Ft. Emil Assergård & FRÖKEN SNUSK),2024-06-21,sv
spotify:track:5hsZ6loP0rseyjleWs0cZ1,Där palmerna bor,Medina,2012-10-05,1968161,Där Palmerna Bor,Medina,2012-10-05,sv
spotify:track:7MbKcLFNbItMf9CwQo1mzN,DRÄNG & DALATJEJ,Rasmus Gozzi,2024-06-14,10793640,DRÄNG & DALATJEJ,"Rasmus Gozzi, Drängarna & FRÖKEN SNUSK",2024-06-14,sv
spotify:track:3jE8a467SmeFRnkK176hAQ,CHICANO,Ricky Rich,2024-05-24,10449964,CHICANO,Ricky Rich & Blizzy,2024-05-24,sv
spotify:track:48ubkDBO9GAFRkn3hXFHVt,Sergels torg,Veronica Maggio,2013-01-01,1149333,Sergels torg,Veronica Maggio,2013-08-20,sv
spotify:track:6JxqXcyBuObEyIYieIsUZy,No Lie,Awave,2024-06-14,10517442,No lie,Awave & Owen,2024-06-14,sv
spotify:track:5ZF1gvQjreeqNFqWtjwupo,Back To My Roots,Jay Smith,2024-03-02,9792914,Back To My Roots,Jay Smith,2024-03-02,en
spotify:track:7G7Vg7wlhAH15VHQD29ZgI,Helt Sikker,Gulddreng,2021-06-06,6885740,Helt Sikker,Gulddreng,2021-06-06,da
spotify:track:5mmK4gHPExv7Hg5GqNFusb,Oh my goodness,Artigeardit,2024-06-28,10583815,Oh my goodness,Artigeardit,2024-06-28,da
spotify:track:3CEBi49OOOiqoj5ePizj2G,Sommerfugle,Artigeardit,2024-06-28,10584372,Sommerfugle,Artigeardit,2024-06-28,da
spotify:track:7roN0Nu1FdBk9abw7qIbSG,HOT UPTOWN (feat. Drake),Camila Cabello,2024-06-27,10350591,HOT UPTOWN,Camila Cabello (Ft. Drake),2024-06-28,en
spotify:track:5e9U7xJdDxmlBgvmBufHxr,Roma,Larry,2024-06-07,10408141,Roma,Larry (DNK),2024-06-07,da
spotify:track:35C2waltlc5ymcJuBayTDg,Solkongen,The Minds Of 99,2018-02-23,3291371,Solkongen,The Minds Of 99,2017-10-27,da
spotify:track:7KqQcYKkRT7GylPtCxaCPo,Som Fluer,The Minds Of 99,2022-01-07,5022753,Som Fluer,The Minds Of 99,2019-11-14,da
spotify:track:2cawJP5YFZrCvBQQ2kBZAH,Den Dejligste Boy,Benjamin Hav,2021-03-05,6455784,Den Dejligste Boy,Benjamin Hav,2021-02-05,da
spotify:track:7qvu3KsKhlscPpGSOPi4sE,En For Alle... - Remastered,Rocazino,1998-01-01,2001595,En for alle... - remastered,Rocazino,,da
spotify:track:5C2vrf41c4DrXKh5KBi1hM,Et Tegn,Benny Jamz,2024-06-20,10551153,Et Tegn,Benny Jamz & Gilli,2024-06-21,da
spotify:track:2OcpUR9GG6jOv6OXhFrUda,The Great American Bar Scene,Zach Bryan,2024-07-04,9883939,The Great American Bar Scene,Zach Bryan,2024-07-04,en
spotify:track:4JfpJrrGNXRj2yXm1fYV23,Lithonia,Childish Gambino,2024-07-19,10473583,Lithonia,Childish Gambino,2024-07-02,en
spotify:track:2M8IvrzqvNMAJsAx7UYwXK,Bass Boat,Zach Bryan,2024-07-04,10593028,Bass Boat,Zach Bryan,2024-07-04,en
spotify:track:3JzVK0f8gqAAjyEDyXAys4,Sandpaper (feat. Bruce Springsteen),Zach Bryan,2024-07-04,10180835,Sandpaper,Zach Bryan (Ft. Bruce Springsteen),2024-07-04,en
spotify:track:5hrGuVnNc8tkRgkW38J5Vv,Boons,Zach Bryan,2024-07-04,9894825,Boons,Zach Bryan,2024-07-04,en
spotify:track:41XsipI31N1fLKLVvWNuQC,Mechanical Bull,Zach Bryan,2024-07-04,10496136,Mechanical Bull,Zach Bryan,2024-07-04,en
spotify:track:38vhXqp4YdfkDvqkZdLBp0,Memphis; The Blues (feat. John Moreland),Zach Bryan,2024-07-04,9883706,Memphis; The Blues,Zach Bryan (Ft. John Moreland),2024-07-04,en
spotify:track:3mEzpEGoKm3D3gLwnPMBP3,Like Ida,Zach Bryan,2024-07-04,10271503,Like Ida,Zach Bryan,2024-04-11,en
spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,2014-09-22,460244,American Kids,Kenny Chesney,2014-06-20,en
spotify:track:3XMVk0KYK0Ez8NM91NTqBt,Towers,Zach Bryan,2024-07-04,10209217,Towers,Zach Bryan,2024-07-04,en
spotify:track:0M7mWKqwTIaVjYyxfZmtTa,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,2002-01-01,194399,"Courtesy of the Red, White, and Blue (The Angry American)",Toby Keith,2002-05-27,en
spotify:track:6saYisCUAZXc505blie9kZ,Otaku Hot Girl,Megan Thee Stallion,2024-06-28,10559498,Otaku Hot Girl,Megan Thee Stallion,2024-06-28,en
spotify:track:30tk4sJS9DadhmnWDRv0hW,Northern Thunder,Zach Bryan,2024-07-04,10348614,Northern Thunder,Zach Bryan,2024-07-04,en
spotify:track:2R9dLxXayvn5FJCws1qR7Z,Funny Man,Zach Bryan,2024-07-04,10209024,Funny Man,Zach Bryan,2024-07-04,en
spotify:track:26QJuQfM8PVAWkIm1JRyqq,ss,Ken Carson,2024-07-05,9934926,ss,Ken Carson,2024-07-05,en
spotify:track:6k54kYFGcR5OqsYgp0PMlY,Lucky Enough (Poem),Zach Bryan,2024-07-04,10609271,Lucky Enough,Zach Bryan,2024-07-04,en
spotify:track:5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,Morgan Wallen,2021-01-08,5455300,More Than My Hometown,Morgan Wallen,2020-04-17,en
spotify:track:2YVlDlk2zRceefo6XlC6DX,Ain’t That Some,Morgan Wallen,2023-03-03,8779667,Ain’t That Some,Morgan Wallen,2023-03-03,en
spotify:track:6BTdD91y7j796RSXHvI70v,Pink Skies (feat. Watchhouse),Zach Bryan,2024-07-04,10302889,Pink Skies,Zach Bryan,2024-05-24,en
spotify:track:0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,Zac Brown Band,2008-11-17,82215,Chicken Fried,Zac Brown Band,2008-11-18,en
spotify:track:4hGLX2kT2Ayrw0Uh2oQp0J,6 In the Morning (feat. Nate Dogg),Flex (UK),2024-05-17,10639315,6 In the Morning,Flex (UK) (Ft. Nate Dogg),2024-05-17,
spotify:track:5W2S0ISDrUGubkzo0Nja24,Älskar & Hatar – Spotify Singles,Greekazo,2024-07-05,10603000,Älskar & Hatar – Spotify Singles,Greekazo,2024-07-05,sv
spotify:track:1g40cny7c9aWjsdlzZYcxE,Lät dig gå,Norlie & KKV,2024-07-05,4780202,Innan tiden rinner ut,Norlie & KKV,2016-01-01,sv
spotify:track:4DqlZOS1lLY7YM7LzI0suS,HAWK TUAH,Rasmus Gozzi,2024-07-05,10626036,HAWK TUAH,Rasmus Gozzi (Ft. FRÖKEN SNUSK),2024-07-05,en
spotify:track:0KiUuZyYNp8xMzmcYnUxZ8,PARANOID,HAVAL,2024-07-05,10600392,PARANOID,HAVAL,2024-07-05,sv
spotify:track:66vfNUxzjkBu4O9fq1rRCW,Enchanté,Norlie & KKV,2024-05-15,10793205,Enchanté,Norlie & KKV (Ft. SVEA),2024-05-14,sv
spotify:track:1qLHJiRgdNgJ3JB2cdM6sl,TSM,C.Gambino,2024-01-05,9848299,TSM,C.Gambino,2024-01-05,sv
spotify:track:3qd2d4Mog20jxuQL5OEHE5,30 KM/H,Lia Larsson,2024-02-23,9792906,30 km/h,Lia Larsson,2024-02-24,sv
spotify:track:0Lk3eSBZOCtRwRqKxLgyqV,FREAKY,Ringnes-Ronny,2024-01-26,9990405,FREAKY,Ringnes-Ronny,2024-01-26,sv
spotify:track:75yxwZbg4YmiAdXslkrLiM,DIAMANTER,C.Gambino,2024-03-22,10178716,DIAMANTER,C.Gambino,2024-03-22,sv
spotify:track:2ArX0SzCSHXytmAg36BIev,UNGA & FRIA,FRÖKEN SNUSK,2024-02-10,9792874,UNGA & FRIA,FRÖKEN SNUSK,2024-02-10,sv
spotify:track:7uKrWDz7QgGDocJZGlPv6s,"FLERE MÅL, 4-0",Suspekt,2024-06-14,10526498,"FLERE MÅL, 4-0",Suspekt,2024-06-14,no
spotify:track:4MLmlw78j3ZHSE21lOKhPs,Denim,Benny Jamz,2024-06-20,10551144,Denim,Benny Jamz & Gilli (Ft. Noah Carter),2024-06-21,da
spotify:track:2v1awdppruhogqqSqGp2gG,Hagen City,Benny Jamz,2024-06-20,10551147,Hagen City,Benny Jamz & Gilli (Ft. KESI),2024-06-21,da
spotify:track:2IgGziJRH90QW77OfuP8al,d.a.u.d.a (feat. Gilli),Sivas,2013-09-16,239461,​d.a.u.d.a,Sivas (Ft. Gilli),2013-09-16,da
spotify:track:6Sp9amnEFMskwgObFDpZK4,DJÆVLER (feat. Branco),Cizzo,2024-07-05,10596061,DJÆVLER,Cizzo (Ft. Branco),2024-07-05,da
spotify:track:0GSoForoOEUELr6W30bDpp,Balaclava,ICEKIID,2024-03-01,10079528,Balaclava,ICEKIID,2024-03-01,da
spotify:track:7g6TmIw2YQMkMhqA62ayJj,Freak,Benny Jamz,2024-06-20,10551150,Freak,Benny Jamz & Gilli,2024-06-21,da
spotify:track:6bJJTDQthQY85h4W1l0vad,Hvor Som Helst,Tessa,2023-07-07,9303370,Hvor Som Helst,Tessa,2023-07-07,da
spotify:track:3a6GwXyS27Phmpr9XMv1h7,Miami Vicer,Gilli,2022-01-13,7568745,Miami Vicer,Gilli,2022-01-14,da
spotify:track:60GwMZeymeZYj7GiEzHQ7d,Hvad Skal Der Ske (feat. ICEKIID),Lamin,2022-09-02,8323500,Hvad Skal Der Ske,Lamin (Ft. ICEKIID),2022-09-02,da
spotify:track:1LLQm9kM9QrCSUQr1deDZy,Orale,Gilli,2015-07-06,2168541,Orale,Gilli,2015-07-06,da
spotify:track:3RJPzC0EONNC7lwaKozCIJ,God nats søvn,Artigeardit,2024-06-28,10583727,God nats søvn,Artigeardit,2024-06-28,da
spotify:track:1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),Jimin,2024-06-28,10550523,Smeraldo Garden Marching Band,Jimin (지민) (Ft. Loco (로꼬)),2024-06-28,ko
spotify:track:73KAidtqbDftZjy8AD0H04,High Road (feat. Jessie Murph),Koe Wetzel,2024-06-07,10387088,High Road,Koe Wetzel & Jessie Murph,2024-06-07,en
spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,2023-03-24,8856222,Like Crazy,Jimin (지민),2023-03-24,ko
spotify:track:4jIy1KWDGEptJGq94tqB5Y,The Way Back,Zach Bryan,2024-07-04,10121988,The Way Back,Zach Bryan,2024-07-04,en
spotify:track:3XbIhTYl6a0uXPyO43eiXa,Oak Island,Zach Bryan,2024-07-04,10314303,Oak Island,Zach Bryan,2024-07-04,en
spotify:track:7GXOXYdU950eRvk5rUAE8F,Head Honcho,Eminem,2024-07-12,10630190,Head Honcho,Eminem & Ez Mil,2024-07-12,en
spotify:track:15qnOSRK5HMWOgL5HURhrc,Bad One,Eminem,2024-07-12,10630180,Bad One,Eminem & White Gold,2024-07-12,en
spotify:track:0TDXeyH0hdiz0SZQo5w1nm,Breaking News - skit,Eminem,2024-07-12,10630193,Breaking News (skit),Eminem,2024-07-12,en
spotify:track:62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,1969-06-06,141375,Sweet Caroline,Neil Diamond,1969-04-16,en
spotify:track:0b7j16ybxD7YJFtj8dou8Z,Vindaloo,Fat Les,,863930,Vindaloo,Fat Les,1998-06-08,en
spotify:track:0cyN7uQYxTlqwgyh6rm1IH,Guess Who’s Back - skit,Eminem,2024-07-12,10630189,Guess Who’s Back (skit),Eminem,2024-07-12,en
spotify:track:0AIpGG5dxEgnAymhdJRSZ0,Champagne Coast,Blood Orange,2011-08-08,270641,Champagne Coast,Blood Orange,2011-12-06,en
spotify:track:47x8g4l24IpCvlcRxv2Jb6,World in Motion,New Order,1994-01-01,442539,World In Motion,New Order (Ft. England National Football Team),1990-05-21,en
spotify:track:3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,2003-04-01,1511,Seven Nation Army,The White Stripes,2003-02-17,en
spotify:track:0PNPkWzkRVAEdXDpP1Efkc,Känns så längesen,Johnossi,2024-07-12,11296134,Känns Så Längesen,Johnossi (Ft. Lars Winnerbäck),2024-07-12,sv
spotify:track:2pqQRRFqx4N2vgUpyNCjeZ,Tenk Inte,Roc Boyz,2024-07-12,10545916,Tenk Inte,Roc Boyz & Jireel,2024-07-12,sv
spotify:track:3MBJxg2sT7CAdqYcdU8C5K,I Like It (with Nate Smith),Alesso,2024-07-12,10639704,I Like It,Alesso & Nate Smith,2024-07-12,en
spotify:track:5QizKrIc1qjmjBjUnyay6b,SPEKTAKEL,Adel,2024-07-12,10615156,SPEKTAKEL,Adel,2024-07-12,sv
spotify:track:0RvOZQqJDnaFt02wY49m1b,Civila,Shiro,2024-06-21,10520749,Civila,Shiro,2024-06-21,sv
spotify:track:6mqlATjYCF1jHpY2EkFqSM,Stille,Mads Christian,2024-06-21,3062620,Crash Landing,Mads Christian,2016-06-03,en
spotify:track:0oMLqIM9gyxXKpmtNZVTKm,Vakuum,ORIO,2024-07-11,10631636,Vakuum,ORIO (Ft. Benny Jamz),2024-07-12,da
spotify:track:3LkXOTWDwskwciQoARFDzu,Guilty Conscience 2,Eminem,2024-07-12,10630198,Guilty Conscience 2,Eminem,2024-07-12,en
spotify:track:6uMGHQvhZq8YyT4kdnG1L3,Temporary,Eminem,2024-07-12,10630192,Temporary,Eminem & Skylar Grey,2024-07-12,en
spotify:track:6crE5bktd0Kr3ihxQ4ZWpt,Jeg Er En Gamer,MGP,2024-02-02,10112016,Jeg Er En Gamer,Thomas (MGP 2024),2024-02-02,da
spotify:track:0bBnrokPXtfwXQarqCu1Gz,Road Rage,Eminem,2024-07-12,10630176,Road Rage,"Eminem, Dem Jointz & Sly Pyper",2024-07-12,en
spotify:track:5WfV0A356PaLCrpkdLeuib,På Et Døgn,Benny Jamz,2024-06-20,10551145,På Et Døgn,Benny Jamz & Gilli,2024-06-21,da
spotify:track:3LyOoM4J9QzrD0GbPuzEyz,Ung Kniv,The Minds Of 99,2018-02-23,3291372,Ung Kniv,The Minds Of 99,2017-10-27,da
spotify:track:11bJ1ws3dathgY9uzADUhL,In The Night (feat. Jorja Smith & Amaarae),Childish Gambino,2024-07-19,10619818,In The Night,Childish Gambino (Ft. Amaarae & Jorja Smith),2024-07-16,en
spotify:track:7HUhMOrlvwBPfBq3c0ajh0,JOYRIDE,Kesha,2024-07-04,10593316,JOYRIDE,Kesha,2024-07-04,en
spotify:track:3ilELZDIrl2JXUcTIVM6OS,Tänk Om Vi Var Gay,De Vet Du,2024-06-27,10677875,Tänk Om Vi Var Gay,De Vet Du,2024-07-07,sv
spotify:track:23i4tv2yimgQiOi4a4sy0W,DALE,Montana,2024-06-21,10746903,DALE,"Montana, Rami Bazi & Balotelli",2024-06-21,no
spotify:track:7nLMZKhfkFZLr9rz4VyOpF,Vart jag mig i världen vänder,Den svenska björnstammen,2012-01-01,1264650,Vart Jag Mig I Världen Vänder,Den svenska björnstammen,2011-12-07,sv
spotify:track:1SKJEblmOgIvPR6hzoEXeb,DÅRHUS,ADAAM,2024-06-07,10495490,DÅRHUS,ADAAM,2024-06-07,sv
spotify:track:0qhPSIycbhJBAWmRVEqanB,KAN JAG FRÅGA DIG?,Jireel,2024-04-26,10325021,KAN JAG FRÅGA DIG?,Jireel,2024-04-26,sv
spotify:track:4POdzwp6hDWk0OMH2gNE6v,IBIZA,Jireel,2024-11-15,10878887,IBIZA,Jireel,2024-06-28,sv
spotify:track:2DuNtzbWVQW07iQB4SM5G4,M.I.A.,Baloosh,2024-06-28,10580499,M.I.A.,Baloosh,2024-06-28,da
spotify:track:3JprOmlrE5qAZQg8GusCOo,Jeg Vil Ha' Dig For Mig Selv,Burhan G,,3790789,Jeg Vil Ha’ Dig For Mig Selv,Burhan G,2009-08-10,da
spotify:track:0sPgFWrRv1hj2GbgNXxFvn,Alt Hvad Hun Ville Var At Danse,TV-2,1988-05-14,1205872,Alt Hvad Hun Ville Var At Danse,​tv·2,1988-01-01,da
spotify:track:5Mx9Hf6G4nZoTp5Ll9AH73,hjem fra fabrikken,andreas odbjerg,2022-03-04,7768555,​hjem fra fabrikken,​​andreas odbjerg,2022-03-04,da
spotify:track:7GmlRFdTN2DybvUjrYIM7B,Stressfri,Benny Jamz,2024-06-20,10551142,Stressfri,Benny Jamz & Gilli,2024-06-21,da
spotify:track:2L92xNcMyBtRCTBRK1jprq,Millionær,Rasmus Seebach,,2069836,Millionær,Ankerstjerne & Rasmus Seebach,2011-10-17,da
spotify:track:7tb2iPb9875cyTTyoxbH7U,Havana,Juncker,2021-10-29,3346279,Havana,Juncker,,da
spotify:track:0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),Ella Langley,2024-06-21,10534748,​you look like you love me,Ella Langley & Riley Green,2024-06-21,en
spotify:track:1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,Miguel,2010-11-26,51359,Girl with the Tattoo Enter.Lewd,Miguel,2010-11-30,en
spotify:track:3c9EsIo34kil8Oj1reaozB,American Nights,Zach Bryan,2024-07-04,10507240,American Nights,Zach Bryan,2024-07-04,en
spotify:track:6NjWCIYu1W8xa3HIvcIhd4,Nasty,Tinashe,2024-04-12,10057464,Nasty,Tinashe,2024-04-12,en
spotify:track:1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),Zach Bryan,2024-07-04,9902624,Better Days,Zach Bryan (Ft. John Mayer),2024-07-04,en
spotify:track:69AIpwGNLxr4qS1X5ynx60,Buy Dirt,Jordan Davis,2021-05-21,6774548,Buy Dirt,Jordan Davis (Ft. Luke Bryan),2021-05-21,en
spotify:track:4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Daryl Hall & John Oates,,151053,You Make My Dreams (Come True),Daryl Hall & John Oates,1980-07-29,en
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers,,310775,Listen to the Music,The Doobie Brothers,1972-07-01,en
spotify:track:4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,,88991,Vienna,Billy Joel,1977-11-29,en
spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,2019-12-13,5007939,Watermelon Sugar,Harry Styles,2019-11-16,en
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987-06-02,10010797,I Wanna Dance with Somebody,Whitney Houston,1997-05-02,en
spotify:track:3YgtkOxZsTuaZdL8McA1FQ,adore u,Fred again..,2023-08-11,9346077,​adore u,Fred again.. & Obongjayar,2023-08-11,en
spotify:track:33oyHkoS7H92RWsecOKn6u,Set My Heart On Fire (I'm Alive x And The Beat Goes On),Majestic,2024-05-03,10351051,Set My Heart On Fire (I’m Alive x And The Beat Goes On),"Majestic, The Jammin Kid & Céline Dion",2024-05-03,en
spotify:track:1Taqw1VEHl8Gy9qAZtRLAq,"Oh, vilken härlig da'",Ted Gärdestad,1973-03-01,1670159,"Oh, vilken härlig da’",Ted Gärdestad,1973-01-01,sv
spotify:track:2eu219w7ZOFnr1H0DL6WtZ,ANTISOCIAL,Sticky,2024-07-26,10677748,ANTISOCIAL,Sticky & VC Barre,2024-07-26,en
spotify:track:2Lv9FudgITbthtKK1B5wxY,Slå mig hårt i ansiktet,Thomas Stenström,2014-10-08,2054719,Slå mig hårt i ansiktet,Thomas Stenström,2014-01-01,sv
spotify:track:2W7tzqjAPXG97RthXx6pNR,Sommaren är kort,Tomas Ledin,1982-01-01,1567893,Sommaren är kort,Tomas Ledin,1982-01-01,sv
spotify:track:08bjJuoHJwfTnjNcuENOFz,Gubben i lådan,Daniel Adams-Ray,2010-01-01,787584,Gubben i lådan,Daniel Adams-Ray,2010-10-01,sv
spotify:track:0pjjh1qWnHUSZ2hRDxI5AR,Flickan i en Cole Porter-sång,Gyllene Tider,1982-08-26,1589144,Flickan i en Cole Porter-sång,Gyllene Tider,,sv
spotify:track:0zsjZ3SFyIIAcpEIG9Z0Y1,Där jag hänger min hatt,Norlie & KKV,2013-01-01,1975680,Där jag hänger min hatt,Norlie & KKV,2012-05-10,sv
spotify:track:4UE7hlOZn503ENaMi6Nilm,Radarn,ROMANOS,2024-07-26,10677762,RADARN,"ROMANOS, Greekazo & B.Baby",2024-07-26,sv
spotify:track:22fNmvVD1bC4rWv6hg29pC,Feberdrømmer Xx Dubai,Tobias Rahim,2022-10-21,8062747,Feberdrømmer Xx Dubai,Tobias Rahim,2022-06-03,da
spotify:track:7LSpHN7E9EKZo2YovzqOAV,Følelsen,KESI,2017-08-25,3203129,Følelsen,KESI,2017-08-25,da
